"CELL5M","SoilProfile","SharePct"
5359288,"WI_RGTZ054","10"
5359289,"WI_CMZR003","20"
5359289,"WI_GLBW752","20"
5359289,"WI_LVUY032","10"
5359289,"WI_LVZM015","10"
5359289,"WI_PLMZ004","30"
5359289,"WI_RGTZ054","10"
5359290,"WI_CMZR003","20"
5359290,"WI_GLBW752","20"
5359290,"WI_LVUY032","10"
5359290,"WI_LVZM015","10"
5359290,"WI_PLMZ004","30"
5359290,"WI_RGTZ054","10"
5359291,"WI_CMZR003","20"
5359291,"WI_GLBW752","20"
5359291,"WI_LVUY032","10"
5359291,"WI_LVZM015","10"
5359291,"WI_PLMZ004","30"
5359291,"WI_RGTZ054","10"
5359292,"WI_CMZR003","20"
5359292,"WI_GLBW752","20"
5359292,"WI_LVUY032","10"
5359292,"WI_LVZM015","10"
5359292,"WI_PLMZ004","30"
5359292,"WI_RGTZ054","10"
5359293,"WI_CMZR003","20"
5359293,"WI_GLBW752","20"
5359293,"WI_LVUY032","10"
5359293,"WI_LVZM015","10"
5359293,"WI_PLMZ004","30"
5359293,"WI_RGTZ054","10"
5359294,"HC_GEN0010","10"
5359294,"WI_CMTN008","25"
5359294,"WI_FLSO001","30"
5359294,"WI_FRAO009","25"
5359294,"WI_PHUY061","10"
5359295,"HC_GEN0010","10"
5359295,"WI_CMTN008","25"
5359295,"WI_FLSO001","30"
5359295,"WI_FRAO009","25"
5359295,"WI_PHUY061","10"
5359296,"HC_GEN0010","10"
5359296,"WI_CMTN008","25"
5359296,"WI_FLSO001","30"
5359296,"WI_FRAO009","25"
5359296,"WI_PHUY061","10"
5359297,"WI_CMZR003","20"
5359297,"WI_GLBW752","20"
5359297,"WI_LVUY032","10"
5359297,"WI_LVZM015","10"
5359297,"WI_PLMZ004","30"
5359297,"WI_RGTZ054","10"
5359298,"WI_CMZR003","20"
5359298,"WI_GLBW752","20"
5359298,"WI_LVUY032","10"
5359298,"WI_LVZM015","10"
5359298,"WI_PLMZ004","30"
5359298,"WI_RGTZ054","10"
5359299,"WI_ACBJ002","10"
5359299,"WI_CMZR003","30"
5359299,"WI_FRZM012","50"
5359299,"WI_LVUY032","10"
5359300,"WI_ACBJ002","10"
5359300,"WI_CMZR003","30"
5359300,"WI_FRZM012","50"
5359300,"WI_LVUY032","10"
5359301,"WI_ACBJ002","10"
5359301,"WI_CMZR003","30"
5359301,"WI_FRZM012","50"
5359301,"WI_LVUY032","10"
5359302,"WI_ACBJ002","10"
5359302,"WI_CMZR003","30"
5359302,"WI_FRZM012","50"
5359302,"WI_LVUY032","10"
5359303,"WI_ACBJ002","10"
5359303,"WI_CMZR003","30"
5359303,"WI_FRZM012","50"
5359303,"WI_LVUY032","10"
5359304,"WI_ACBJ002","10"
5359304,"WI_CMZR003","30"
5359304,"WI_FRZM012","50"
5359304,"WI_LVUY032","10"
5359305,"WI_ACBJ002","10"
5359305,"WI_CMZR003","30"
5359305,"WI_FRZM012","50"
5359305,"WI_LVUY032","10"
5359306,"WI_ACBJ002","10"
5359306,"WI_CMZR003","30"
5359306,"WI_FRZM012","50"
5359306,"WI_LVUY032","10"
5359307,"WI_ACBJ002","10"
5359307,"WI_CMZR003","30"
5359307,"WI_FRZM012","50"
5359307,"WI_LVUY032","10"
5359309,"WI_CMZR003","20"
5359309,"WI_GLBW752","20"
5359309,"WI_LVUY032","10"
5359309,"WI_LVZM015","10"
5359309,"WI_PLMZ004","30"
5359309,"WI_RGTZ054","10"
5359312,"WI_CMZR003","20"
5359312,"WI_GLBW752","20"
5359312,"WI_LVUY032","10"
5359312,"WI_LVZM015","10"
5359312,"WI_PLMZ004","30"
5359312,"WI_RGTZ054","10"
5359313,"WI_CMZR003","20"
5359313,"WI_GLBW752","20"
5359313,"WI_LVUY032","10"
5359313,"WI_LVZM015","10"
5359313,"WI_PLMZ004","30"
5359313,"WI_RGTZ054","10"
5359314,"WI_CMZR003","20"
5359314,"WI_GLBW752","20"
5359314,"WI_LVUY032","10"
5359314,"WI_LVZM015","10"
5359314,"WI_PLMZ004","30"
5359314,"WI_RGTZ054","10"
5359318,"WI_CMZR003","20"
5359318,"WI_GLBW752","20"
5359318,"WI_LVUY032","10"
5359318,"WI_LVZM015","10"
5359318,"WI_PLMZ004","30"
5359318,"WI_RGTZ054","10"
5359319,"WI_CMZR003","20"
5359319,"WI_GLBW752","20"
5359319,"WI_LVUY032","10"
5359319,"WI_LVZM015","10"
5359319,"WI_PLMZ004","30"
5359319,"WI_RGTZ054","10"
5359320,"WI_CMZR003","20"
5359320,"WI_GLBW752","20"
5359320,"WI_LVUY032","10"
5359320,"WI_LVZM015","10"
5359320,"WI_PLMZ004","30"
5359320,"WI_RGTZ054","10"
5359321,"WI_CMZR003","20"
5359321,"WI_GLBW752","20"
5359321,"WI_LVUY032","10"
5359321,"WI_LVZM015","10"
5359321,"WI_PLMZ004","30"
5359321,"WI_RGTZ054","10"
5359322,"WI_CMZR003","20"
5359322,"WI_GLBW752","20"
5359322,"WI_LVUY032","10"
5359322,"WI_LVZM015","10"
5359322,"WI_PLMZ004","30"
5359322,"WI_RGTZ054","10"
5359323,"WI_CMZR003","20"
5359323,"WI_GLBW752","20"
5359323,"WI_LVUY032","10"
5359323,"WI_LVZM015","10"
5359323,"WI_PLMZ004","30"
5359323,"WI_RGTZ054","10"
5359324,"WI_CMZR003","20"
5359324,"WI_GLBW752","20"
5359324,"WI_LVUY032","10"
5359324,"WI_LVZM015","10"
5359324,"WI_PLMZ004","30"
5359324,"WI_RGTZ054","10"
5359325,"WI_ARBW401","33"
5359325,"WI_CMTR038","34"
5359325,"WI_FLBD007","33"
5359326,"WI_ARBW401","33"
5359326,"WI_CMTR038","34"
5359326,"WI_FLBD007","33"
5359327,"WI_ARBW401","33"
5359327,"WI_CMTR038","34"
5359327,"WI_FLBD007","33"
5359328,"WI_ARBW401","33"
5359328,"WI_CMTR038","34"
5359328,"WI_FLBD007","33"
5359329,"WI_ARBW401","33"
5359329,"WI_CMTR038","34"
5359329,"WI_FLBD007","33"
5359330,"WI_ARBW401","33"
5359330,"WI_CMTR038","34"
5359330,"WI_FLBD007","33"
5359331,"WI_ARBW401","33"
5359331,"WI_CMTR038","34"
5359331,"WI_FLBD007","33"
5359332,"WI_ARBW401","33"
5359332,"WI_CMTR038","34"
5359332,"WI_FLBD007","33"
5359333,"WI_CMYE107","40"
5359333,"WI_FLBD007","25"
5359333,"WI_FLSO001","10"
5359333,"WI_FRZM059","25"
5359334,"WI_CMYE107","40"
5359334,"WI_FLBD007","25"
5359334,"WI_FLSO001","10"
5359334,"WI_FRZM059","25"
5359335,"WI_CMYE107","40"
5359335,"WI_FLBD007","25"
5359335,"WI_FLSO001","10"
5359335,"WI_FRZM059","25"
5359336,"WI_CMYE107","40"
5359336,"WI_FLBD007","25"
5359336,"WI_FLSO001","10"
5359336,"WI_FRZM059","25"
5359337,"WI_CMYE107","40"
5359337,"WI_FLBD007","25"
5359337,"WI_FLSO001","10"
5359337,"WI_FRZM059","25"
5359338,"WI_CMYE107","40"
5359338,"WI_FLBD007","25"
5359338,"WI_FLSO001","10"
5359338,"WI_FRZM059","25"
5359339,"WI_CMYE107","40"
5359339,"WI_FLBD007","25"
5359339,"WI_FLSO001","10"
5359339,"WI_FRZM059","25"
5359340,"WI_CMYE107","40"
5359340,"WI_FLBD007","25"
5359340,"WI_FLSO001","10"
5359340,"WI_FRZM059","25"
5359341,"WI_ARBW401","33"
5359341,"WI_CMTR038","34"
5359341,"WI_FLBD007","33"
5359342,"WI_CMYE107","40"
5359342,"WI_FLBD007","25"
5359342,"WI_FLSO001","10"
5359342,"WI_FRZM059","25"
5359343,"WI_CMYE107","40"
5359343,"WI_FLBD007","25"
5359343,"WI_FLSO001","10"
5359343,"WI_FRZM059","25"
5359344,"WI_CMYE107","40"
5359344,"WI_FLBD007","25"
5359344,"WI_FLSO001","10"
5359344,"WI_FRZM059","25"
5359345,"WI_ACLS021","10"
5359345,"WI_FLBD007","45"
5359345,"WI_FRAO009","45"
5359346,"WI_ACLS021","10"
5359346,"WI_FLBD007","45"
5359346,"WI_FRAO009","45"
5359347,"WI_ARBW401","33"
5359347,"WI_CMTR038","34"
5359347,"WI_FLBD007","33"
5359348,"WI_CMZR003","55"
5359348,"WI_FLMG010","10"
5359348,"WI_GLBW752","25"
5359348,"WI_LVUY032","10"
5359349,"WI_CMZR003","55"
5359349,"WI_FLMG010","10"
5359349,"WI_GLBW752","25"
5359349,"WI_LVUY032","10"
5359350,"WI_CMZR003","55"
5359350,"WI_FLMG010","10"
5359350,"WI_GLBW752","25"
5359350,"WI_LVUY032","10"
5359351,"WI_CMZR003","55"
5359351,"WI_FLMG010","10"
5359351,"WI_GLBW752","25"
5359351,"WI_LVUY032","10"
5359352,"WI_CMZR003","55"
5359352,"WI_FLMG010","10"
5359352,"WI_GLBW752","25"
5359352,"WI_LVUY032","10"
5359353,"WI_CMZR003","55"
5359353,"WI_FLMG010","10"
5359353,"WI_GLBW752","25"
5359353,"WI_LVUY032","10"
5359354,"WI_CMZR003","55"
5359354,"WI_FLMG010","10"
5359354,"WI_GLBW752","25"
5359354,"WI_LVUY032","10"
5363544,"HC_GEN0010","10"
5363544,"WI_FLSO001","10"
5363544,"WI_LVLS007","70"
5363544,"WI_VRBW509","10"
5363545,"HC_GEN0010","10"
5363545,"WI_FLSO001","10"
5363545,"WI_LVLS007","70"
5363545,"WI_VRBW509","10"
5363546,"HC_GEN0010","10"
5363546,"WI_ARBW280","20"
5363546,"WI_LVLS007","40"
5363546,"WI_PDRO011","20"
5363546,"WI_PZAU024","10"
5363547,"HC_GEN0010","10"
5363547,"WI_ARBW280","20"
5363547,"WI_LVLS007","40"
5363547,"WI_PDRO011","20"
5363547,"WI_PZAU024","10"
5363548,"HC_GEN0010","10"
5363548,"WI_ARBW280","20"
5363548,"WI_LVLS007","40"
5363548,"WI_PDRO011","20"
5363548,"WI_PZAU024","10"
5363549,"HC_GEN0010","10"
5363549,"WI_ARBW280","20"
5363549,"WI_LVLS007","40"
5363549,"WI_PDRO011","20"
5363549,"WI_PZAU024","10"
5363550,"HC_GEN0010","10"
5363550,"WI_ARBW280","20"
5363550,"WI_LVLS007","40"
5363550,"WI_PDRO011","20"
5363550,"WI_PZAU024","10"
5363551,"HC_GEN0010","10"
5363551,"WI_ARBW280","20"
5363551,"WI_LVLS007","40"
5363551,"WI_PDRO011","20"
5363551,"WI_PZAU024","10"
5363552,"HC_GEN0010","10"
5363552,"WI_ARBW280","20"
5363552,"WI_LVLS007","40"
5363552,"WI_PDRO011","20"
5363552,"WI_PZAU024","10"
5363553,"HC_GEN0010","10"
5363553,"WI_ARBW280","20"
5363553,"WI_LVLS007","40"
5363553,"WI_PDRO011","20"
5363553,"WI_PZAU024","10"
5363554,"HC_GEN0010","10"
5363554,"WI_ARBW280","20"
5363554,"WI_LVLS007","40"
5363554,"WI_PDRO011","20"
5363554,"WI_PZAU024","10"
5363555,"HC_GEN0010","10"
5363555,"WI_ARBW280","20"
5363555,"WI_LVLS007","40"
5363555,"WI_PDRO011","20"
5363555,"WI_PZAU024","10"
5363556,"HC_GEN0010","10"
5363556,"WI_ARBW280","20"
5363556,"WI_LVLS007","40"
5363556,"WI_PDRO011","20"
5363556,"WI_PZAU024","10"
5363557,"WI_ANPH008","10"
5363557,"WI_ARBW401","50"
5363557,"WI_LVUY032","10"
5363557,"WI_PHUS108","30"
5363558,"WI_ANPH008","10"
5363558,"WI_ARBW401","50"
5363558,"WI_LVUY032","10"
5363558,"WI_PHUS108","30"
5363559,"WI_ANPH008","10"
5363559,"WI_ARBW401","50"
5363559,"WI_LVUY032","10"
5363559,"WI_PHUS108","30"
5363560,"WI_ANPH008","10"
5363560,"WI_ARBW401","50"
5363560,"WI_LVUY032","10"
5363560,"WI_PHUS108","30"
5363561,"WI_ANPH008","10"
5363561,"WI_ARBW401","50"
5363561,"WI_LVUY032","10"
5363561,"WI_PHUS108","30"
5363562,"WI_ANPH008","10"
5363562,"WI_ARBW401","50"
5363562,"WI_LVUY032","10"
5363562,"WI_PHUS108","30"
5363563,"WI_ANPH008","10"
5363563,"WI_ARBW401","50"
5363563,"WI_LVUY032","10"
5363563,"WI_PHUS108","30"
5363564,"WI_ANPH008","10"
5363564,"WI_ARBW401","50"
5363564,"WI_LVUY032","10"
5363564,"WI_PHUS108","30"
5363565,"WI_ANPH008","10"
5363565,"WI_ARBW401","50"
5363565,"WI_LVUY032","10"
5363565,"WI_PHUS108","30"
5363566,"WI_ANPH008","10"
5363566,"WI_ARBW401","50"
5363566,"WI_LVUY032","10"
5363566,"WI_PHUS108","30"
5363567,"WI_ANPH008","10"
5363567,"WI_ARBW401","50"
5363567,"WI_LVUY032","10"
5363567,"WI_PHUS108","30"
5363568,"WI_ANPH008","10"
5363568,"WI_ARBW401","50"
5363568,"WI_LVUY032","10"
5363568,"WI_PHUS108","30"
5363569,"WI_ANPH008","10"
5363569,"WI_ARBW401","50"
5363569,"WI_LVUY032","10"
5363569,"WI_PHUS108","30"
5363570,"WI_ANPH008","10"
5363570,"WI_ARBW401","50"
5363570,"WI_LVUY032","10"
5363570,"WI_PHUS108","30"
5363571,"WI_ANPH008","10"
5363571,"WI_ARBW401","50"
5363571,"WI_LVUY032","10"
5363571,"WI_PHUS108","30"
5363572,"HC_GEN0010","10"
5363572,"WI_FLSO001","10"
5363572,"WI_LVLS007","70"
5363572,"WI_VRBW509","10"
5363573,"HC_GEN0010","10"
5363573,"WI_FLSO001","10"
5363573,"WI_LVLS007","70"
5363573,"WI_VRBW509","10"
5363574,"WI_ACTZ004","30"
5363574,"WI_ARBW401","10"
5363574,"WI_PDRO011","10"
5363574,"WI_PLMZ004","50"
5363575,"WI_ACTZ004","30"
5363575,"WI_ARBW401","10"
5363575,"WI_PDRO011","10"
5363575,"WI_PLMZ004","50"
5363576,"WI_ACTZ004","30"
5363576,"WI_ARBW401","10"
5363576,"WI_PDRO011","10"
5363576,"WI_PLMZ004","50"
5363577,"WI_ACTZ004","30"
5363577,"WI_ARBW401","10"
5363577,"WI_PDRO011","10"
5363577,"WI_PLMZ004","50"
5363578,"WI_ACTZ004","30"
5363578,"WI_ARBW401","10"
5363578,"WI_PDRO011","10"
5363578,"WI_PLMZ004","50"
5363579,"WI_ACTZ004","30"
5363579,"WI_ARBW401","10"
5363579,"WI_PDRO011","10"
5363579,"WI_PLMZ004","50"
5363580,"WI_ACTZ004","30"
5363580,"WI_ARBW401","10"
5363580,"WI_PDRO011","10"
5363580,"WI_PLMZ004","50"
5363581,"WI_ACTZ004","30"
5363581,"WI_ARBW401","10"
5363581,"WI_PDRO011","10"
5363581,"WI_PLMZ004","50"
5363582,"WI_ACTZ004","30"
5363582,"WI_ARBW401","10"
5363582,"WI_PDRO011","10"
5363582,"WI_PLMZ004","50"
5363583,"WI_ACTZ004","30"
5363583,"WI_ARBW401","10"
5363583,"WI_PDRO011","10"
5363583,"WI_PLMZ004","50"
5363584,"WI_ACTZ004","30"
5363584,"WI_ARBW401","10"
5363584,"WI_PDRO011","10"
5363584,"WI_PLMZ004","50"
5363585,"WI_ACTZ004","30"
5363585,"WI_ARBW401","10"
5363585,"WI_PDRO011","10"
5363585,"WI_PLMZ004","50"
5363586,"WI_CMZR003","20"
5363586,"WI_GLBW752","20"
5363586,"WI_LVUY032","10"
5363586,"WI_LVZM015","10"
5363586,"WI_PLMZ004","30"
5363586,"WI_RGTZ054","10"
5363587,"WI_CMZR003","20"
5363587,"WI_GLBW752","20"
5363587,"WI_LVUY032","10"
5363587,"WI_LVZM015","10"
5363587,"WI_PLMZ004","30"
5363587,"WI_RGTZ054","10"
5363588,"WI_CMZR003","20"
5363588,"WI_GLBW752","20"
5363588,"WI_LVUY032","10"
5363588,"WI_LVZM015","10"
5363588,"WI_PLMZ004","30"
5363588,"WI_RGTZ054","10"
5363589,"WI_CMZR003","20"
5363589,"WI_GLBW752","20"
5363589,"WI_LVUY032","10"
5363589,"WI_LVZM015","10"
5363589,"WI_PLMZ004","30"
5363589,"WI_RGTZ054","10"
5363590,"WI_CMZR003","20"
5363590,"WI_GLBW752","20"
5363590,"WI_LVUY032","10"
5363590,"WI_LVZM015","10"
5363590,"WI_PLMZ004","30"
5363590,"WI_RGTZ054","10"
5363591,"WI_CMZR003","20"
5363591,"WI_GLBW752","20"
5363591,"WI_LVUY032","10"
5363591,"WI_LVZM015","10"
5363591,"WI_PLMZ004","30"
5363591,"WI_RGTZ054","10"
5363592,"WI_CMZR003","20"
5363592,"WI_GLBW752","20"
5363592,"WI_LVUY032","10"
5363592,"WI_LVZM015","10"
5363592,"WI_PLMZ004","30"
5363592,"WI_RGTZ054","10"
5363593,"WI_CMZR003","20"
5363593,"WI_GLBW752","20"
5363593,"WI_LVUY032","10"
5363593,"WI_LVZM015","10"
5363593,"WI_PLMZ004","30"
5363593,"WI_RGTZ054","10"
5363594,"WI_CMZR003","20"
5363594,"WI_GLBW752","20"
5363594,"WI_LVUY032","10"
5363594,"WI_LVZM015","10"
5363594,"WI_PLMZ004","30"
5363594,"WI_RGTZ054","10"
5363595,"WI_CMZR003","20"
5363595,"WI_GLBW752","20"
5363595,"WI_LVUY032","10"
5363595,"WI_LVZM015","10"
5363595,"WI_PLMZ004","30"
5363595,"WI_RGTZ054","10"
5363596,"WI_CMZR003","20"
5363596,"WI_GLBW752","20"
5363596,"WI_LVUY032","10"
5363596,"WI_LVZM015","10"
5363596,"WI_PLMZ004","30"
5363596,"WI_RGTZ054","10"
5363597,"WI_CMZR003","20"
5363597,"WI_GLBW752","20"
5363597,"WI_LVUY032","10"
5363597,"WI_LVZM015","10"
5363597,"WI_PLMZ004","30"
5363597,"WI_RGTZ054","10"
5363598,"WI_CMZR003","20"
5363598,"WI_GLBW752","20"
5363598,"WI_LVUY032","10"
5363598,"WI_LVZM015","10"
5363598,"WI_PLMZ004","30"
5363598,"WI_RGTZ054","10"
5363599,"WI_CMZR003","20"
5363599,"WI_GLBW752","20"
5363599,"WI_LVUY032","10"
5363599,"WI_LVZM015","10"
5363599,"WI_PLMZ004","30"
5363599,"WI_RGTZ054","10"
5363600,"WI_CMZR003","20"
5363600,"WI_GLBW752","20"
5363600,"WI_LVUY032","10"
5363600,"WI_LVZM015","10"
5363600,"WI_PLMZ004","30"
5363600,"WI_RGTZ054","10"
5363601,"WI_CMZR003","20"
5363601,"WI_GLBW752","20"
5363601,"WI_LVUY032","10"
5363601,"WI_LVZM015","10"
5363601,"WI_PLMZ004","30"
5363601,"WI_RGTZ054","10"
5363602,"WI_CMZR003","20"
5363602,"WI_GLBW752","20"
5363602,"WI_LVUY032","10"
5363602,"WI_LVZM015","10"
5363602,"WI_PLMZ004","30"
5363602,"WI_RGTZ054","10"
5363603,"WI_CMZR003","20"
5363603,"WI_GLBW752","20"
5363603,"WI_LVUY032","10"
5363603,"WI_LVZM015","10"
5363603,"WI_PLMZ004","30"
5363603,"WI_RGTZ054","10"
5363604,"WI_CMZR003","20"
5363604,"WI_GLBW752","20"
5363604,"WI_LVUY032","10"
5363604,"WI_LVZM015","10"
5363604,"WI_PLMZ004","30"
5363604,"WI_RGTZ054","10"
5363605,"HC_GEN0010","10"
5363605,"WI_CMTN008","25"
5363605,"WI_FLSO001","30"
5363605,"WI_FRAO009","25"
5363605,"WI_PHUY061","10"
5363606,"WI_CMZR003","20"
5363606,"WI_GLBW752","20"
5363606,"WI_LVUY032","10"
5363606,"WI_LVZM015","10"
5363606,"WI_PLMZ004","30"
5363606,"WI_RGTZ054","10"
5363607,"WI_CMZR003","20"
5363607,"WI_GLBW752","20"
5363607,"WI_LVUY032","10"
5363607,"WI_LVZM015","10"
5363607,"WI_PLMZ004","30"
5363607,"WI_RGTZ054","10"
5363608,"WI_CMZR003","20"
5363608,"WI_GLBW752","20"
5363608,"WI_LVUY032","10"
5363608,"WI_LVZM015","10"
5363608,"WI_PLMZ004","30"
5363608,"WI_RGTZ054","10"
5363609,"WI_CMZR003","20"
5363609,"WI_GLBW752","20"
5363609,"WI_LVUY032","10"
5363609,"WI_LVZM015","10"
5363609,"WI_PLMZ004","30"
5363609,"WI_RGTZ054","10"
5363610,"WI_CMZR003","20"
5363610,"WI_GLBW752","20"
5363610,"WI_LVUY032","10"
5363610,"WI_LVZM015","10"
5363610,"WI_PLMZ004","30"
5363610,"WI_RGTZ054","10"
5363611,"WI_CMZR003","20"
5363611,"WI_GLBW752","20"
5363611,"WI_LVUY032","10"
5363611,"WI_LVZM015","10"
5363611,"WI_PLMZ004","30"
5363611,"WI_RGTZ054","10"
5363612,"WI_CMZR003","20"
5363612,"WI_GLBW752","20"
5363612,"WI_LVUY032","10"
5363612,"WI_LVZM015","10"
5363612,"WI_PLMZ004","30"
5363612,"WI_RGTZ054","10"
5363613,"WI_CMZR003","20"
5363613,"WI_GLBW752","20"
5363613,"WI_LVUY032","10"
5363613,"WI_LVZM015","10"
5363613,"WI_PLMZ004","30"
5363613,"WI_RGTZ054","10"
5363614,"WI_CMZR003","20"
5363614,"WI_GLBW752","20"
5363614,"WI_LVUY032","10"
5363614,"WI_LVZM015","10"
5363614,"WI_PLMZ004","30"
5363614,"WI_RGTZ054","10"
5363615,"HC_GEN0010","10"
5363615,"WI_CMTN008","25"
5363615,"WI_FLSO001","30"
5363615,"WI_FRAO009","25"
5363615,"WI_PHUY061","10"
5363616,"HC_GEN0010","10"
5363616,"WI_CMTN008","25"
5363616,"WI_FLSO001","30"
5363616,"WI_FRAO009","25"
5363616,"WI_PHUY061","10"
5363617,"WI_CMZR003","20"
5363617,"WI_GLBW752","20"
5363617,"WI_LVUY032","10"
5363617,"WI_LVZM015","10"
5363617,"WI_PLMZ004","30"
5363617,"WI_RGTZ054","10"
5363618,"WI_CMZR003","20"
5363618,"WI_GLBW752","20"
5363618,"WI_LVUY032","10"
5363618,"WI_LVZM015","10"
5363618,"WI_PLMZ004","30"
5363618,"WI_RGTZ054","10"
5363619,"WI_CMZR003","20"
5363619,"WI_GLBW752","20"
5363619,"WI_LVUY032","10"
5363619,"WI_LVZM015","10"
5363619,"WI_PLMZ004","30"
5363619,"WI_RGTZ054","10"
5363620,"WI_CMZR003","20"
5363620,"WI_GLBW752","20"
5363620,"WI_LVUY032","10"
5363620,"WI_LVZM015","10"
5363620,"WI_PLMZ004","30"
5363620,"WI_RGTZ054","10"
5363621,"WI_ACBJ002","10"
5363621,"WI_CMZR003","30"
5363621,"WI_FRZM012","50"
5363621,"WI_LVUY032","10"
5363622,"WI_ACBJ002","10"
5363622,"WI_CMZR003","30"
5363622,"WI_FRZM012","50"
5363622,"WI_LVUY032","10"
5363623,"WI_CMZR003","20"
5363623,"WI_GLBW752","20"
5363623,"WI_LVUY032","10"
5363623,"WI_LVZM015","10"
5363623,"WI_PLMZ004","30"
5363623,"WI_RGTZ054","10"
5363624,"WI_CMZR003","20"
5363624,"WI_GLBW752","20"
5363624,"WI_LVUY032","10"
5363624,"WI_LVZM015","10"
5363624,"WI_PLMZ004","30"
5363624,"WI_RGTZ054","10"
5363625,"WI_CMZR003","20"
5363625,"WI_GLBW752","20"
5363625,"WI_LVUY032","10"
5363625,"WI_LVZM015","10"
5363625,"WI_PLMZ004","30"
5363625,"WI_RGTZ054","10"
5363626,"WI_CMZR003","20"
5363626,"WI_GLBW752","20"
5363626,"WI_LVUY032","10"
5363626,"WI_LVZM015","10"
5363626,"WI_PLMZ004","30"
5363626,"WI_RGTZ054","10"
5363627,"WI_ACBJ002","10"
5363627,"WI_CMZR003","30"
5363627,"WI_FRZM012","50"
5363627,"WI_LVUY032","10"
5363628,"WI_ACBJ002","10"
5363628,"WI_CMZR003","30"
5363628,"WI_FRZM012","50"
5363628,"WI_LVUY032","10"
5363629,"WI_CMZR003","20"
5363629,"WI_GLBW752","20"
5363629,"WI_LVUY032","10"
5363629,"WI_LVZM015","10"
5363629,"WI_PLMZ004","30"
5363629,"WI_RGTZ054","10"
5363630,"WI_CMZR003","20"
5363630,"WI_GLBW752","20"
5363630,"WI_LVUY032","10"
5363630,"WI_LVZM015","10"
5363630,"WI_PLMZ004","30"
5363630,"WI_RGTZ054","10"
5363631,"WI_CMZR003","20"
5363631,"WI_GLBW752","20"
5363631,"WI_LVUY032","10"
5363631,"WI_LVZM015","10"
5363631,"WI_PLMZ004","30"
5363631,"WI_RGTZ054","10"
5363632,"WI_CMZR003","20"
5363632,"WI_GLBW752","20"
5363632,"WI_LVUY032","10"
5363632,"WI_LVZM015","10"
5363632,"WI_PLMZ004","30"
5363632,"WI_RGTZ054","10"
5363633,"WI_CMZR003","20"
5363633,"WI_GLBW752","20"
5363633,"WI_LVUY032","10"
5363633,"WI_LVZM015","10"
5363633,"WI_PLMZ004","30"
5363633,"WI_RGTZ054","10"
5363634,"WI_CMZR003","20"
5363634,"WI_GLBW752","20"
5363634,"WI_LVUY032","10"
5363634,"WI_LVZM015","10"
5363634,"WI_PLMZ004","30"
5363634,"WI_RGTZ054","10"
5363635,"WI_CMZR003","20"
5363635,"WI_GLBW752","20"
5363635,"WI_LVUY032","10"
5363635,"WI_LVZM015","10"
5363635,"WI_PLMZ004","30"
5363635,"WI_RGTZ054","10"
5363636,"WI_CMZR003","20"
5363636,"WI_GLBW752","20"
5363636,"WI_LVUY032","10"
5363636,"WI_LVZM015","10"
5363636,"WI_PLMZ004","30"
5363636,"WI_RGTZ054","10"
5363637,"WI_CMZR003","20"
5363637,"WI_GLBW752","20"
5363637,"WI_LVUY032","10"
5363637,"WI_LVZM015","10"
5363637,"WI_PLMZ004","30"
5363637,"WI_RGTZ054","10"
5363638,"WI_CMZR003","20"
5363638,"WI_GLBW752","20"
5363638,"WI_LVUY032","10"
5363638,"WI_LVZM015","10"
5363638,"WI_PLMZ004","30"
5363638,"WI_RGTZ054","10"
5363639,"WI_CMZR003","20"
5363639,"WI_GLBW752","20"
5363639,"WI_LVUY032","10"
5363639,"WI_LVZM015","10"
5363639,"WI_PLMZ004","30"
5363639,"WI_RGTZ054","10"
5363640,"WI_CMZR003","20"
5363640,"WI_GLBW752","20"
5363640,"WI_LVUY032","10"
5363640,"WI_LVZM015","10"
5363640,"WI_PLMZ004","30"
5363640,"WI_RGTZ054","10"
5363641,"WI_CMZR003","20"
5363641,"WI_GLBW752","20"
5363641,"WI_LVUY032","10"
5363641,"WI_LVZM015","10"
5363641,"WI_PLMZ004","30"
5363641,"WI_RGTZ054","10"
5363642,"WI_CMZR003","20"
5363642,"WI_GLBW752","20"
5363642,"WI_LVUY032","10"
5363642,"WI_LVZM015","10"
5363642,"WI_PLMZ004","30"
5363642,"WI_RGTZ054","10"
5363643,"WI_CMZR003","20"
5363643,"WI_GLBW752","20"
5363643,"WI_LVUY032","10"
5363643,"WI_LVZM015","10"
5363643,"WI_PLMZ004","30"
5363643,"WI_RGTZ054","10"
5363644,"WI_CMZR003","20"
5363644,"WI_GLBW752","20"
5363644,"WI_LVUY032","10"
5363644,"WI_LVZM015","10"
5363644,"WI_PLMZ004","30"
5363644,"WI_RGTZ054","10"
5363645,"WI_ARBW401","33"
5363645,"WI_CMTR038","34"
5363645,"WI_FLBD007","33"
5363646,"WI_ARBW401","33"
5363646,"WI_CMTR038","34"
5363646,"WI_FLBD007","33"
5363647,"WI_ARBW401","33"
5363647,"WI_CMTR038","34"
5363647,"WI_FLBD007","33"
5363648,"WI_ARBW401","33"
5363648,"WI_CMTR038","34"
5363648,"WI_FLBD007","33"
5363649,"WI_ARBW401","33"
5363649,"WI_CMTR038","34"
5363649,"WI_FLBD007","33"
5363650,"WI_ARBW401","33"
5363650,"WI_CMTR038","34"
5363650,"WI_FLBD007","33"
5363651,"WI_ARBW401","33"
5363651,"WI_CMTR038","34"
5363651,"WI_FLBD007","33"
